tourney_id,tourney_name,surface,tourney_level,tourney_date
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-339,Brisbane,Hard,A,20120101
2012-891,Chennai,Hard,A,20120102
2012-891,Chennai,Hard,A,20120102
2012-891,Chennai,Hard,A,20120102
2012-891,Chennai,Hard,A,20120102
2012-891,Chennai,Hard,A,20120102
2012-891,Chennai,Hard,A,20120102
2012-891,Chennai,Hard,A,20120102
2012-891,Chennai,Hard,A,20120102
2012-891,Chennai,Hard,A,20120102
2012-891,Chennai,Hard,A,20120102
2012-891,Chennai,Hard,A,20120102
2012-891,Chennai,Hard,A,20120102
2012-891,Chennai,Hard,A,20120102
2012-891,Chennai,Hard,A,20120102
2012-891,Chennai,Hard,A,20120102
2012-891,Chennai,Hard,A,20120102
2012-891,Chennai,Hard,A,20120102
2012-891,Chennai,Hard,A,20120102
2012-891,Chennai,Hard,A,20120102
2012-891,Chennai,Hard,A,20120102
2012-891,Chennai,Hard,A,20120102
2012-891,Chennai,Hard,A,20120102
2012-891,Chennai,Hard,A,20120102
2012-891,Chennai,Hard,A,20120102
2012-891,Chennai,Hard,A,20120102
2012-891,Chennai,Hard,A,20120102
2012-891,Chennai,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-451,Doha,Hard,A,20120102
2012-301,Auckland,Hard,A,20120109
2012-301,Auckland,Hard,A,20120109
2012-301,Auckland,Hard,A,20120109
2012-301,Auckland,Hard,A,20120109
2012-301,Auckland,Hard,A,20120109
2012-301,Auckland,Hard,A,20120109
2012-301,Auckland,Hard,A,20120109
2012-301,Auckland,Hard,A,20120109
2012-301,Auckland,Hard,A,20120109
2012-301,Auckland,Hard,A,20120109
2012-301,Auckland,Hard,A,20120109
2012-301,Auckland,Hard,A,20120109
2012-301,Auckland,Hard,A,20120109
2012-301,Auckland,Hard,A,20120109
2012-301,Auckland,Hard,A,20120109
2012-301,Auckland,Hard,A,20120109
2012-301,Auckland,Hard,A,20120109
2012-301,Auckland,Hard,A,20120109
2012-301,Auckland,Hard,A,20120109
2012-301,Auckland,Hard,A,20120109
2012-301,Auckland,Hard,A,20120109
2012-301,Auckland,Hard,A,20120109
2012-301,Auckland,Hard,A,20120109
2012-301,Auckland,Hard,A,20120109
2012-301,Auckland,Hard,A,20120109
2012-301,Auckland,Hard,A,20120109
2012-301,Auckland,Hard,A,20120109
2012-338,Sydney,Hard,A,20120109
2012-338,Sydney,Hard,A,20120109
2012-338,Sydney,Hard,A,20120109
2012-338,Sydney,Hard,A,20120109
2012-338,Sydney,Hard,A,20120109
2012-338,Sydney,Hard,A,20120109
2012-338,Sydney,Hard,A,20120109
2012-338,Sydney,Hard,A,20120109
2012-338,Sydney,Hard,A,20120109
2012-338,Sydney,Hard,A,20120109
2012-338,Sydney,Hard,A,20120109
2012-338,Sydney,Hard,A,20120109
2012-338,Sydney,Hard,A,20120109
2012-338,Sydney,Hard,A,20120109
2012-338,Sydney,Hard,A,20120109
2012-338,Sydney,Hard,A,20120109
2012-338,Sydney,Hard,A,20120109
2012-338,Sydney,Hard,A,20120109
2012-338,Sydney,Hard,A,20120109
2012-338,Sydney,Hard,A,20120109
2012-338,Sydney,Hard,A,20120109
2012-338,Sydney,Hard,A,20120109
2012-338,Sydney,Hard,A,20120109
2012-338,Sydney,Hard,A,20120109
2012-338,Sydney,Hard,A,20120109
2012-338,Sydney,Hard,A,20120109
2012-338,Sydney,Hard,A,20120109
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-580,Australian Open,Hard,G,20120116
2012-375,Montpellier,Hard,A,20120130
2012-375,Montpellier,Hard,A,20120130
2012-375,Montpellier,Hard,A,20120130
2012-375,Montpellier,Hard,A,20120130
2012-375,Montpellier,Hard,A,20120130
2012-375,Montpellier,Hard,A,20120130
2012-375,Montpellier,Hard,A,20120130
2012-375,Montpellier,Hard,A,20120130
2012-375,Montpellier,Hard,A,20120130
2012-375,Montpellier,Hard,A,20120130
2012-375,Montpellier,Hard,A,20120130
2012-375,Montpellier,Hard,A,20120130
2012-375,Montpellier,Hard,A,20120130
2012-375,Montpellier,Hard,A,20120130
2012-375,Montpellier,Hard,A,20120130
2012-375,Montpellier,Hard,A,20120130
2012-375,Montpellier,Hard,A,20120130
2012-375,Montpellier,Hard,A,20120130
2012-375,Montpellier,Hard,A,20120130
2012-375,Montpellier,Hard,A,20120130
2012-375,Montpellier,Hard,A,20120130
2012-375,Montpellier,Hard,A,20120130
2012-375,Montpellier,Hard,A,20120130
2012-375,Montpellier,Hard,A,20120130
2012-375,Montpellier,Hard,A,20120130
2012-375,Montpellier,Hard,A,20120130
2012-375,Montpellier,Hard,A,20120130
2012-505,Santiago,Clay,A,20120130
2012-505,Santiago,Clay,A,20120130
2012-505,Santiago,Clay,A,20120130
2012-505,Santiago,Clay,A,20120130
2012-505,Santiago,Clay,A,20120130
2012-505,Santiago,Clay,A,20120130
2012-505,Santiago,Clay,A,20120130
2012-505,Santiago,Clay,A,20120130
2012-505,Santiago,Clay,A,20120130
2012-505,Santiago,Clay,A,20120130
2012-505,Santiago,Clay,A,20120130
2012-505,Santiago,Clay,A,20120130
2012-505,Santiago,Clay,A,20120130
2012-505,Santiago,Clay,A,20120130
2012-505,Santiago,Clay,A,20120130
2012-505,Santiago,Clay,A,20120130
2012-505,Santiago,Clay,A,20120130
2012-505,Santiago,Clay,A,20120130
2012-505,Santiago,Clay,A,20120130
2012-505,Santiago,Clay,A,20120130
2012-505,Santiago,Clay,A,20120130
2012-505,Santiago,Clay,A,20120130
2012-505,Santiago,Clay,A,20120130
2012-505,Santiago,Clay,A,20120130
2012-505,Santiago,Clay,A,20120130
2012-505,Santiago,Clay,A,20120130
2012-505,Santiago,Clay,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-2276,Zagreb,Hard,A,20120130
2012-D024,Davis Cup G1 R1: AUS vs CHN,Grass,D,20120210
2012-D024,Davis Cup G1 R1: AUS vs CHN,Grass,D,20120210
2012-D024,Davis Cup G1 R1: AUS vs CHN,Grass,D,20120210
2012-D024,Davis Cup G1 R1: AUS vs CHN,Grass,D,20120210
2012-D014,Davis Cup G1 R1: ECU vs COL,Clay,D,20120210
2012-D014,Davis Cup G1 R1: ECU vs COL,Clay,D,20120210
2012-D014,Davis Cup G1 R1: ECU vs COL,Clay,D,20120210
2012-D014,Davis Cup G1 R1: ECU vs COL,Clay,D,20120210
2012-D015,Davis Cup G1 R1: GBR vs SVK,Hard,D,20120210
2012-D015,Davis Cup G1 R1: GBR vs SVK,Hard,D,20120210
2012-D015,Davis Cup G1 R1: GBR vs SVK,Hard,D,20120210
2012-D015,Davis Cup G1 R1: GBR vs SVK,Hard,D,20120210
2012-D023,Davis Cup G1 R1: KOR vs TPE,Hard,D,20120210
2012-D023,Davis Cup G1 R1: KOR vs TPE,Hard,D,20120210
2012-D023,Davis Cup G1 R1: KOR vs TPE,Hard,D,20120210
2012-D023,Davis Cup G1 R1: KOR vs TPE,Hard,D,20120210
2012-D016,Davis Cup G1 R1: NED vs FIN,Hard,D,20120210
2012-D016,Davis Cup G1 R1: NED vs FIN,Hard,D,20120210
2012-D016,Davis Cup G1 R1: NED vs FIN,Hard,D,20120210
2012-D016,Davis Cup G1 R1: NED vs FIN,Hard,D,20120210
2012-D022,Davis Cup G1 R1: NZL vs UZB,Hard,D,20120210
2012-D022,Davis Cup G1 R1: NZL vs UZB,Hard,D,20120210
2012-D022,Davis Cup G1 R1: NZL vs UZB,Hard,D,20120210
2012-D022,Davis Cup G1 R1: NZL vs UZB,Hard,D,20120210
2012-D017,Davis Cup G1 R1: SLO vs DEN,Hard,D,20120210
2012-D017,Davis Cup G1 R1: SLO vs DEN,Hard,D,20120210
2012-D017,Davis Cup G1 R1: SLO vs DEN,Hard,D,20120210
2012-D017,Davis Cup G1 R1: SLO vs DEN,Hard,D,20120210
2012-D013,Davis Cup G1 R1: URU vs PER,Clay,D,20120210
2012-D013,Davis Cup G1 R1: URU vs PER,Clay,D,20120210
2012-D013,Davis Cup G1 R1: URU vs PER,Clay,D,20120210
2012-D070,Davis Cup G2 R1: BAR vs PAR,Hard,D,20120210
2012-D070,Davis Cup G2 R1: BAR vs PAR,Hard,D,20120210
2012-D070,Davis Cup G2 R1: BAR vs PAR,Hard,D,20120210
2012-D070,Davis Cup G2 R1: BAR vs PAR,Hard,D,20120210
2012-D033,Davis Cup G2 R1: BLR vs MDA,Hard,D,20120210
2012-D033,Davis Cup G2 R1: BLR vs MDA,Hard,D,20120210
2012-D033,Davis Cup G2 R1: BLR vs MDA,Hard,D,20120210
2012-D033,Davis Cup G2 R1: BLR vs MDA,Hard,D,20120210
2012-D030,Davis Cup G2 R1: CYP vs MAR,Hard,D,20120210
2012-D030,Davis Cup G2 R1: CYP vs MAR,Hard,D,20120210
2012-D030,Davis Cup G2 R1: CYP vs MAR,Hard,D,20120210
2012-D030,Davis Cup G2 R1: CYP vs MAR,Hard,D,20120210
2012-D072,Davis Cup G2 R1: DOM vs BOL,Hard,D,20120210
2012-D072,Davis Cup G2 R1: DOM vs BOL,Hard,D,20120210
2012-D072,Davis Cup G2 R1: DOM vs BOL,Hard,D,20120210
2012-D072,Davis Cup G2 R1: DOM vs BOL,Hard,D,20120210
2012-D032,Davis Cup G2 R1: EGY vs LAT,Clay,D,20120210
2012-D032,Davis Cup G2 R1: EGY vs LAT,Clay,D,20120210
2012-D032,Davis Cup G2 R1: EGY vs LAT,Clay,D,20120210
2012-D032,Davis Cup G2 R1: EGY vs LAT,Clay,D,20120210
2012-D035,Davis Cup G2 R1: EST vs LUX,Hard,D,20120210
2012-D035,Davis Cup G2 R1: EST vs LUX,Hard,D,20120210
2012-D035,Davis Cup G2 R1: EST vs LUX,Hard,D,20120210
2012-D035,Davis Cup G2 R1: EST vs LUX,Hard,D,20120210
2012-D003,Davis Cup G2 R1: HKG vs INA,Hard,D,20120210
2012-D003,Davis Cup G2 R1: HKG vs INA,Hard,D,20120210
2012-D003,Davis Cup G2 R1: HKG vs INA,Hard,D,20120210
2012-D003,Davis Cup G2 R1: HKG vs INA,Hard,D,20120210
2012-D031,Davis Cup G2 R1: HUN vs IRL,Carpet,D,20120210
2012-D031,Davis Cup G2 R1: HUN vs IRL,Carpet,D,20120210
2012-D031,Davis Cup G2 R1: HUN vs IRL,Carpet,D,20120210
2012-D031,Davis Cup G2 R1: HUN vs IRL,Carpet,D,20120210
2012-D071,Davis Cup G2 R1: MEX vs ESA,Clay,D,20120210
2012-D071,Davis Cup G2 R1: MEX vs ESA,Clay,D,20120210
2012-D071,Davis Cup G2 R1: MEX vs ESA,Clay,D,20120210
2012-D071,Davis Cup G2 R1: MEX vs ESA,Clay,D,20120210
2012-D001,Davis Cup G2 R1: PHI vs POC,Hard,D,20120210
2012-D001,Davis Cup G2 R1: PHI vs POC,Hard,D,20120210
2012-D001,Davis Cup G2 R1: PHI vs POC,Hard,D,20120210
2012-D001,Davis Cup G2 R1: PHI vs POC,Hard,D,20120210
2012-D036,Davis Cup G2 R1: POL vs MAD,Carpet,D,20120210
2012-D036,Davis Cup G2 R1: POL vs MAD,Carpet,D,20120210
2012-D036,Davis Cup G2 R1: POL vs MAD,Carpet,D,20120210
2012-D036,Davis Cup G2 R1: POL vs MAD,Carpet,D,20120210
2012-D004,Davis Cup G2 R1: SRI vs THA,Clay,D,20120210
2012-D004,Davis Cup G2 R1: SRI vs THA,Clay,D,20120210
2012-D004,Davis Cup G2 R1: SRI vs THA,Clay,D,20120210
2012-D004,Davis Cup G2 R1: SRI vs THA,Clay,D,20120210
2012-D034,Davis Cup G2 R1: TUR vs BIH,Hard,D,20120210
2012-D034,Davis Cup G2 R1: TUR vs BIH,Hard,D,20120210
2012-D034,Davis Cup G2 R1: TUR vs BIH,Hard,D,20120210
2012-D029,Davis Cup G2 R1: UKR vs MON,Hard,D,20120210
2012-D029,Davis Cup G2 R1: UKR vs MON,Hard,D,20120210
2012-D029,Davis Cup G2 R1: UKR vs MON,Hard,D,20120210
2012-D029,Davis Cup G2 R1: UKR vs MON,Hard,D,20120210
2012-D073,Davis Cup G2 R1: VEN vs PUR,Hard,D,20120210
2012-D073,Davis Cup G2 R1: VEN vs PUR,Hard,D,20120210
2012-D073,Davis Cup G2 R1: VEN vs PUR,Hard,D,20120210
2012-D073,Davis Cup G2 R1: VEN vs PUR,Hard,D,20120210
2012-D006,Davis Cup WG R1: AUT vs RUS,Hard,D,20120210
2012-D006,Davis Cup WG R1: AUT vs RUS,Hard,D,20120210
2012-D006,Davis Cup WG R1: AUT vs RUS,Hard,D,20120210
2012-D006,Davis Cup WG R1: AUT vs RUS,Hard,D,20120210
2012-D007,Davis Cup WG R1: CAN vs FRA,Hard,D,20120210
2012-D007,Davis Cup WG R1: CAN vs FRA,Hard,D,20120210
2012-D007,Davis Cup WG R1: CAN vs FRA,Hard,D,20120210
2012-D007,Davis Cup WG R1: CAN vs FRA,Hard,D,20120210
2012-D009,Davis Cup WG R1: CZE vs ITA,Hard,D,20120210
2012-D009,Davis Cup WG R1: CZE vs ITA,Hard,D,20120210
2012-D009,Davis Cup WG R1: CZE vs ITA,Hard,D,20120210
2012-D009,Davis Cup WG R1: CZE vs ITA,Hard,D,20120210
2012-D005,Davis Cup WG R1: ESP vs KAZ,Clay,D,20120210
2012-D005,Davis Cup WG R1: ESP vs KAZ,Clay,D,20120210
2012-D005,Davis Cup WG R1: ESP vs KAZ,Clay,D,20120210
2012-D005,Davis Cup WG R1: ESP vs KAZ,Clay,D,20120210
2012-D012,Davis Cup WG R1: GER vs ARG,Clay,D,20120210
2012-D012,Davis Cup WG R1: GER vs ARG,Clay,D,20120210
2012-D012,Davis Cup WG R1: GER vs ARG,Clay,D,20120210
2012-D012,Davis Cup WG R1: GER vs ARG,Clay,D,20120210
2012-D011,Davis Cup WG R1: JPN vs CRO,Hard,D,20120210
2012-D011,Davis Cup WG R1: JPN vs CRO,Hard,D,20120210
2012-D011,Davis Cup WG R1: JPN vs CRO,Hard,D,20120210
2012-D011,Davis Cup WG R1: JPN vs CRO,Hard,D,20120210
2012-D010,Davis Cup WG R1: SRB vs SWE,Hard,D,20120210
2012-D010,Davis Cup WG R1: SRB vs SWE,Hard,D,20120210
2012-D010,Davis Cup WG R1: SRB vs SWE,Hard,D,20120210
2012-D010,Davis Cup WG R1: SRB vs SWE,Hard,D,20120210
2012-D008,Davis Cup WG R1: SUI vs USA,Clay,D,20120210
2012-D008,Davis Cup WG R1: SUI vs USA,Clay,D,20120210
2012-D008,Davis Cup WG R1: SUI vs USA,Clay,D,20120210
2012-D008,Davis Cup WG R1: SUI vs USA,Clay,D,20120210
2012-D002,Davis Cup G2 R1: LIB vs PAK,Clay,D,20120211
2012-D002,Davis Cup G2 R1: LIB vs PAK,Clay,D,20120211
2012-D002,Davis Cup G2 R1: LIB vs PAK,Clay,D,20120211
2012-D002,Davis Cup G2 R1: LIB vs PAK,Clay,D,20120211
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-407,Rotterdam,Hard,A,20120213
2012-424,San Jose,Hard,A,20120213
2012-424,San Jose,Hard,A,20120213
2012-424,San Jose,Hard,A,20120213
2012-424,San Jose,Hard,A,20120213
2012-424,San Jose,Hard,A,20120213
2012-424,San Jose,Hard,A,20120213
2012-424,San Jose,Hard,A,20120213
2012-424,San Jose,Hard,A,20120213
2012-424,San Jose,Hard,A,20120213
2012-424,San Jose,Hard,A,20120213
2012-424,San Jose,Hard,A,20120213
2012-424,San Jose,Hard,A,20120213
2012-424,San Jose,Hard,A,20120213
2012-424,San Jose,Hard,A,20120213
2012-424,San Jose,Hard,A,20120213
2012-424,San Jose,Hard,A,20120213
2012-424,San Jose,Hard,A,20120213
2012-424,San Jose,Hard,A,20120213
2012-424,San Jose,Hard,A,20120213
2012-424,San Jose,Hard,A,20120213
2012-424,San Jose,Hard,A,20120213
2012-424,San Jose,Hard,A,20120213
2012-424,San Jose,Hard,A,20120213
2012-424,San Jose,Hard,A,20120213
2012-424,San Jose,Hard,A,20120213
2012-424,San Jose,Hard,A,20120213
2012-424,San Jose,Hard,A,20120213
2012-533,Sao Paulo,Clay,A,20120213
2012-533,Sao Paulo,Clay,A,20120213
2012-533,Sao Paulo,Clay,A,20120213
2012-533,Sao Paulo,Clay,A,20120213
2012-533,Sao Paulo,Clay,A,20120213
2012-533,Sao Paulo,Clay,A,20120213
2012-533,Sao Paulo,Clay,A,20120213
2012-533,Sao Paulo,Clay,A,20120213
2012-533,Sao Paulo,Clay,A,20120213
2012-533,Sao Paulo,Clay,A,20120213
2012-533,Sao Paulo,Clay,A,20120213
2012-533,Sao Paulo,Clay,A,20120213
2012-533,Sao Paulo,Clay,A,20120213
2012-533,Sao Paulo,Clay,A,20120213
2012-533,Sao Paulo,Clay,A,20120213
2012-533,Sao Paulo,Clay,A,20120213
2012-533,Sao Paulo,Clay,A,20120213
2012-533,Sao Paulo,Clay,A,20120213
2012-533,Sao Paulo,Clay,A,20120213
2012-533,Sao Paulo,Clay,A,20120213
2012-533,Sao Paulo,Clay,A,20120213
2012-533,Sao Paulo,Clay,A,20120213
2012-533,Sao Paulo,Clay,A,20120213
2012-533,Sao Paulo,Clay,A,20120213
2012-533,Sao Paulo,Clay,A,20120213
2012-533,Sao Paulo,Clay,A,20120213
2012-533,Sao Paulo,Clay,A,20120213
2012-506,Buenos Aires,Clay,A,20120220
2012-506,Buenos Aires,Clay,A,20120220
2012-506,Buenos Aires,Clay,A,20120220
2012-506,Buenos Aires,Clay,A,20120220
2012-506,Buenos Aires,Clay,A,20120220
2012-506,Buenos Aires,Clay,A,20120220
2012-506,Buenos Aires,Clay,A,20120220
2012-506,Buenos Aires,Clay,A,20120220
2012-506,Buenos Aires,Clay,A,20120220
